selected_formula_row_id,PC1,PC2,PC3,local_stability
95,0.42377142310801486,0.09155076416412465,0.567056734159385,0.22292010838943888
96,0.8229013744781255,0.5047116919294471,-0.1646469864981593,0.2416815532429602
97,0.5979761577067233,0.6501235819355058,0.17967084830141955,0.45846595454925715
98,0.17145494121157584,1.2578229986755103,0.09451396550066546,0.4117472601417725
99,0.40406447136570917,0.25310632675141304,0.0823767242842491,0.13649390770300246
100,0.4669206713433929,0.7728654785964992,0.3668668460679839,0.23987485852366486
101,0.8700896936115401,-0.18503918695461505,0.1434332408990014,0.17975483259946784
102,0.2655514087951928,0.49194777047087557,0.5265425364189441,0.2453460080863805
103,-0.4538312794312498,-0.6636557446926604,-0.40285278502063054,0.4788610901728631
104,-0.48583122039113413,0.5053060426436627,0.9621311822960155,0.37631732820279273
105,0.06822785915804165,0.18655760054464396,0.4038795798613468,0.19769620178089164
106,1.1092851706980822,-0.2537123310308591,-0.09622612625693634,0.37125859164674996
107,0.509965261060301,0.5668574669876092,0.0948172859642565,0.23606599603458855
108,-0.6726947505957159,-0.293361125061252,0.2678772558245187,0.4918848776033626
109,0.9012476299964762,0.2655968521699354,-0.08576883658724299,0.324834876470681
110,0.7623079089632259,-0.47922458297612947,-0.7838325565348989,0.4507312143858925
111,0.544229957725735,0.7553189238940471,0.4545477821327524,0.4621964470388643
112,0.737902773927136,0.11509777171241155,0.0983237589768247,0.28875760454130034
113,0.2425547990857153,-1.1153520882660044,0.3360160258444606,0.3263850953575193
114,0.0691723027396486,0.6693236207782048,-0.07934876892289297,0.1816663572225212
115,0.29434277831989675,-0.4196383362934606,0.23433906843307556,0.22195318236126102
116,0.1211374629030355,-0.5935699316409796,1.3573763766876028,0.5466302923574288
117,0.8433670357665242,0.26483408823588517,-0.0934210142576231,0.20724862875727668
118,0.012226078922315198,0.8236538438582928,0.2061789712394013,0.5539569707752284
119,-0.8097540880047999,-0.7243856147232365,-0.38254223256860753,0.5322982458031601
